air_pressure_at_mean_sea_level_Pa_,air_temperature_K_,sea_surface_wave_mean_period_s_,sea_surface_wave_significant_height_m_,sea_surface_wave_from_direction_degree_,wind_from_direction_degree_,wind_speed_of_gust_mS_1_,wind_speed_mS_1_,eastward_sea_water_velocity_1_mS_1_,northward_sea_water_velocity_1_mS_1_,sea_water_temperature_1_K_,eastward_sea_water_velocity_2_mS_1_,northward_sea_water_velocity_2_mS_1_,sea_water_temperature_2_K_,eastward_sea_water_velocity_3_mS_1_,northward_sea_water_velocity_3_mS_1_,sea_water_temperature_3_K_,eastward_sea_water_velocity_4_mS_1_,northward_sea_water_velocity_4_mS_1_,sea_water_temperature_4_K_,eastward_sea_water_velocity_5_mS_1_,northward_sea_water_velocity_5_mS_1_,sea_water_temperature_5_K_,eastward_sea_water_velocity_6_mS_1_,northward_sea_water_velocity_6_mS_1_,sea_water_temperature_6_K_,eastward_sea_water_velocity_7_mS_1_,northward_sea_water_velocity_7_mS_1_,sea_water_temperature_7_K_,eastward_sea_water_velocity_8_mS_1_,northward_sea_water_velocity_8_mS_1_,sea_water_temperature_8_K_,sea_water_temperature_9_K_,total_water_velocity_1,total_water_velocity_2,total_water_velocity_3,total_water_velocity_4,total_water_velocity_5,total_water_velocity_6,total_water_velocity_7,total_water_velocity_8,total_water_direction_1,total_water_direction_2,total_water_direction_3,total_water_direction_4,total_water_direction_5,total_water_direction_6,total_water_direction_7,total_water_direction_8,time_converted,WDIR,WSPD,GST,WVHT,DPD,APD,MWD,PRES,ATMP,WTMP,DEWP,VIS,TIDE,time_str,image_file_names,Time,Wave Height (meters),Wave Category,Marker
100437.0,293.49,4.29,0.45,26.68,174.9,2.92,1.807,0.01273391,0.06399988,292.77185,0.02591811,0.09899966,292.73904,0.00846659,0.06299994,292.73468,0.06002515,-0.01552356,292.60529,0.04889498,0.01769974,292.49545,0.08921396,0.03264766,292.54157,0.05826806,0.01431201,292.487,0.04028686,0.02420679,292.46512,292.427,0.065254402946487,0.10233611828718,0.0635663085779857,0.0619999963515813,0.0519999987044999,0.0950000019071431,0.0600000037200307,0.0469999975613158,78.74694944329829,75.32922465597512,82.345854787595,-14.50000063200901,19.900004487907243,20.09999252378689,13.800001630268516,31.000002467853715,2023-07-17 19:40:00,241.0,4.3,5.4,0.5,3.57,3.19,265.0,1011.2,19.6,19.4,16.0,99.0,99.0,2023_7_17_19:40:00,2023_7_17_19:40:00.png,2023-07-17 19:40:00,0.45,Low,green
100445.6,293.79,3.86,0.37,26.17,174.7,3.07,2.092,0.01370082,0.04999982,292.80048,0.02199111,0.06299962,292.716,0.01350012,0.0909999,292.66657,0.0715345,-0.01455387,292.56754,0.02852107,0.01659966,292.56604,0.08567274,-0.007495406,292.62219,0.04534738,0.110021,292.52258,0.03576617,0.01791036,292.47385,292.45401,0.0518429789721308,0.0667275133597566,0.0919958425148897,0.072999998782376,0.0330000022130378,0.0859999970361187,0.1190000223271592,0.0399999988974812,74.6761031870279,70.75757320945256,81.5615389548159,-11.500008834752665,30.200001301762864,-5.000008280784781,67.60000171536944,26.599995162276524,2023-07-17 20:40:00,230.0,2.2,2.7,0.47,3.7,3.23,251.0,1010.9,19.9,19.5,16.1,99.0,99.0,2023_7_17_20:40:00,2023_7_17_20:40:00.png,2023-07-17 20:40:00,0.37,Low,green
100422.1,294.66,3.61,0.35,26.59,163.1,4.46,3.477,0.005871283,0.02899994,293.06189,0.006503094,0.04599995,292.89963,0.003015929,0.064,292.77722,0.02358469,-0.02850899,292.64639,0.02641779,0.0527551,292.57843,0.05854759,0.00729248,292.61368,0.002091433,0.005623692,292.53754,0.01463875,0.003272147,292.53799,292.55002,0.0295883166819217,0.0464573528257404,0.0640710217472223,0.0370000015299486,0.0590000017330008,0.059000004740326,0.006000000308696,0.0149999982517368,78.55469043366068,81.95331884737456,87.30199588924243,-50.39999717817334,63.39999669666573,7.099992451324643,69.59999380077191,12.5999951483225,2023-07-17 21:40:00,246.0,3.2,4.9,0.44,3.85,3.23,262.0,1010.6,20.3,19.6,16.1,99.0,99.0,2023_7_17_21:40:00,2023_7_17_21:40:00.png,2023-07-17 21:40:00,0.35,Low,green
100419.2,295.78,3.83,0.31,27.39,143.6,4.56,3.981,0.00303687,0.01199996,293.06955,0.004953243,0.03299996,292.93985,0.005785766,0.06499997,292.77173,0.02032144,0.08150484,292.71173,0.02429903,-0.005878551,292.68201,0.03546178,0.05566383,292.68652,0.03264693,0.02949877,292.61719,-0.01058108,0.0529532,292.59229,292.5838,0.0123782720683664,0.0333696265519806,0.0652569627565339,0.0839999992089238,0.0250000044160096,0.0659999985684643,0.0439999939765654,0.0540000059648737,75.79814535034085,81.46371756337705,84.91340367360503,75.99999932443741,-13.59999324223624,57.49999318769289,42.100004921202505,101.29998597946064,2023-07-17 22:40:00,253.0,3.7,4.6,0.46,3.85,3.24,271.0,1010.7,20.6,19.5,16.1,99.0,99.0,2023_7_17_22:40:00,2023_7_17_22:40:00.png,2023-07-17 22:40:00,0.31,Low,green
100392.0,298.69,3.83,0.29,28.54,147.9,5.44,4.553,0.0054716,0.01899992,293.08502,0.01230282,0.05299986,293.01495,0.002790782,0.03899999,292.88153,-0.01573297,0.05997061,292.83313,0.04010772,0.1002765,292.76746,-0.004148591,0.08189499,292.74216,0.05374759,-0.03090625,292.65787,0.03690684,0.02574656,292.60922,292.58218,0.019772085539123,0.0544090483281227,0.0390997146303093,0.0620000032967176,0.1080000261844801,0.0820000011852767,0.0619999977408918,0.045000002117991,73.93464915809278,76.93141956553868,85.90697494155081,104.6999776429046,68.20000912119144,92.89997890892572,-29.900012004829705,34.89999143540526,2023-07-17 23:40:00,247.0,2.5,3.1,0.42,3.33,3.2,261.0,1010.6,20.6,19.5,16.6,99.0,99.0,2023_7_17_23:40:00,2023_7_17_23:40:00.png,2023-07-17 23:40:00,0.29,Low,green
100412.8,295.73,3.83,0.26,29.31,129.1,4.03,3.613,0.003811794,0.01399995,293.05795,0.004651302,0.06499998,293.04102,0.005791001,0.04199996,293.02499,-0.04575748,-0.03051643,292.90802,-0.03727615,0.07191306,292.84219,0.01355921,0.01980272,292.84903,0.00296814,0.0809456,292.77152,0.02006224,0.01653803,292.74493,292.64575,0.0145095959110147,0.0651661876305159,0.0423973151577266,0.0549999952354116,0.0809999972678153,0.0239999978171353,0.0810000000890098,0.0259999982711249,74.76916488092044,85.9069759016762,82.14949391519076,-146.3000136060372,117.39997505405626,55.599990882982645,87.90000028914369,39.49999249605555,2023-07-18 00:40:00,206.0,3.8,5.1,0.43,4.0,3.26,271.0,1011.0,20.7,19.5,16.5,99.0,99.0,2023_7_18_0:40:00,2023_7_18_0:40:00.png,2023-07-18 00:40:00,0.26,Low,green
100418.0,293.03,3.56,0.28,28.34,97.8,3.84,2.933,0.0001867502,0.0009999983,293.17624,0.008203044,0.04699992,293.14795,0.0006911502,0.003999994,293.08279,-0.03959798,-0.03959798,292.96927,-0.01207625,0.03391407,292.82416,-0.03895506,-0.07779141,292.78244,-0.011224,0.04047248,292.6185,0.02602395,0.03168208,292.61511,292.57849,0.0010172867035417,0.0477104014956103,0.004059266017274,0.0560000003585785,0.0359999994170472,0.0870000009735155,0.0419999977779808,0.0410000020332792,79.42183412060602,80.09971035497432,80.19678336529326,-135.0,109.59998933041568,-116.60001393673066,105.4999841423743,50.60000421710739,2023-07-18 01:40:00,178.0,4.6,5.6,0.4,4.17,3.26,311.0,1011.3,19.8,19.5,17.9,99.0,99.0,2023_7_18_1:40:00,2023_7_18_1:40:00.png,2023-07-18 01:40:00,0.28,Low,green
100465.9,292.04,3.28,0.24,28.42,108.5,3.22,2.399,0.0113935,0.04799987,293.51926,0.008730135,0.06099994,293.41757,0.0055676,0.05799997,293.11627,0.002970943,0.007427887,292.94785,0.02031968,0.03789605,292.77231,0.05999515,0.03408198,292.73242,0.01548103,0.04118662,292.58487,0.04861272,-0.01542087,292.58838,292.59848,0.0493335520945623,0.0616214892478413,0.0582665829593678,0.0080000004746261,0.043000000010522,0.0689999955379918,0.0439999995100602,0.0509999978172087,76.64709143626978,81.85530117090023,84.5167982718595,68.19999892520762,61.80000437601172,29.59999370618058,69.40000327947627,-17.60000734483198,2023-07-18 02:40:00,185.0,4.6,5.5,0.38,3.7,2.89,282.0,1011.6,19.9,19.5,17.3,99.0,99.0,2023_7_18_2:40:00,2023_7_18_2:40:00.png,2023-07-18 02:40:00,0.24,Low,green
100479.8,291.64,3.3,0.25,28.66,119.9,2.66,1.866,0.01293288,0.0779999,293.47321,0.004328415,0.03099997,293.48007,0.00106116,0.016,293.38696,0.00851184,0.03600762,292.97592,-0.01354346,0.01185642,292.81332,0.006880548,0.001287659,292.76758,0.005276079,0.0325755,292.57977,0.03514665,-0.007791826,292.57236,292.58328,0.0790648075005839,0.0313006919478328,0.0160351507802577,0.0370000015979729,0.0180000001107777,0.0070000004628989,0.033000003179761,0.0359999938699547,80.58564384107888,82.05138346833989,86.20555765732531,76.70000102406168,138.79995919715944,10.599995507969563,80.80000123509781,-12.500001997005995,2023-07-18 03:40:00,347.0,6.3,8.5,0.33,4.55,3.0,338.0,1012.4,19.0,19.4,15.1,99.0,99.0,2023_7_18_3:40:00,2023_7_18_3:40:00.png,2023-07-18 03:40:00,0.25,Low,green
100495.4,291.61,4.43,0.27,29.99,121.4,2.78,2.011,0.01159422,0.07299991,293.33353,0.01874133,0.0909998,293.33151,0.007806856,0.06299995,293.35275,0.007471374,0.02490339,292.95319,-0.003399086,0.03885159,292.71732,0.04159252,0.01091159,292.61514,-0.01788308,0.008955184,292.55344,-0.06300395,-0.02558326,292.5531,292.5509,0.07391490240416,0.0929096391673592,0.0634818139360182,0.0260000050565375,0.0389999978354293,0.0430000060032379,0.0199999967690061,0.068000006675221,80.97537007308166,78.3626953703557,82.93600678167566,73.30000222972586,95.0000180234615,14.69999567378192,153.39998817779215,-157.89999309297863,2023-07-18 04:40:00,7.0,7.2,8.5,0.41,2.47,2.69,341.0,1012.8,18.0,19.3,15.8,99.0,99.0,2023_7_18_4:40:00,2023_7_18_4:40:00.png,2023-07-18 04:40:00,0.27,Low,green
100523.1,293.08,3.95,0.28,30.22,118.0,2.52,1.68,0.009473643,0.05899992,293.18311,0.01457699,0.1159999,293.1825,0.003289945,0.02899998,293.19168,0.004025419,0.01130469,293.09116,0.01164174,0.02324801,292.8569,-0.02025603,0.02346685,292.64688,-3.584334e-09,-0.041,292.5889,-0.01374742,0.002647336,292.58362,292.54977,0.0597556731340033,0.1169122125249116,0.0291859996934048,0.0120000005884025,0.0260000015228403,0.0309999967787643,0.0410000000000001,0.0139999980197604,80.8778580424095,82.8375380403933,83.52766863797538,70.40000017426713,63.39999252176466,130.79998383960992,-90.00000500895636,169.09999928066426,2023-07-18 05:40:00,358.0,5.3,6.3,0.43,3.13,2.83,328.0,1013.0,18.0,19.2,15.0,99.0,99.0,2023_7_18_5:40:00,2023_7_18_5:40:00.png,2023-07-18 05:40:00,0.28,Low,green
100540.4,292.31,4.09,0.3,28.22,106.7,2.67,0.8980001,0.03292553,0.0769993,293.17838,0.03019415,0.09999954,293.16299,0.00712094,0.03999994,293.14392,0.004084326,0.004395257,292.92822,0.05647861,-0.04302519,292.70874,-0.01813023,0.06450035,292.64096,-0.007097041,0.04241028,292.57437,-0.0004467725,0.03199688,292.56021,292.51227,0.0837435533415611,0.1044585788455601,0.0406288442671853,0.006000000247527,0.071000002549776,0.0670000029102641,0.0429999981469078,0.031999998990643,66.84805217943548,73.19868262530125,79.90574024326379,47.09999194712728,-37.30001221014357,105.69999940670176,99.49999223700571,90.79996909887744,2023-07-18 06:40:00,2.0,3.9,4.7,0.49,3.57,3.1,338.0,1012.8,18.1,19.2,14.2,99.0,99.0,2023_7_18_6:40:00,2023_7_18_6:40:00.png,2023-07-18 06:40:00,0.3,Low,green
100520.4,291.82,3.4,0.34,27.93,223.1,3.36,1.885,0.01359609,0.03799976,293.01077,0.007679444,0.03999992,293.00201,0.006670646,0.04199994,293.03403,0.01148895,0.006083087,292.88236,0.006765007,-0.02406729,292.62427,-0.03,3.577464e-10,292.65433,-0.025,2.98122e-10,292.59351,-0.01742109,-0.02442346,292.55295,292.51828,0.0403588332753277,0.0407304242570039,0.0425263739115024,0.0129999969058484,0.0249999953530825,0.03,0.025,0.0299999962526614,70.3130901893496,79.13222154008068,80.97536983074309,27.90000430110848,-74.30000688469214,179.99999931675472,179.99999931675472,-125.50000822193428,2023-07-18 07:40:00,344.0,4.1,5.0,0.45,3.7,3.16,328.0,1012.8,18.0,19.1,14.1,99.0,99.0,2023_7_18_7:40:00,2023_7_18_7:40:00.png,2023-07-18 07:40:00,0.34,Low,green
100540.8,291.16,3.17,0.35,27.52,242.6,4.57,3.099,0.009030315,0.02599984,292.78564,0.007351322,0.03899993,292.83713,0.008159412,0.05499994,292.87854,0.02542696,-0.0282395,292.83926,0.02890094,-0.04679461,292.71115,0.03397206,-0.0366865,292.68048,-0.04941311,0.0284138,292.60199,-0.03730669,-0.02516368,292.58054,292.52463,0.0275234131063868,0.0396867292070357,0.05560188309931,0.0379999954617313,0.0549999987085063,0.0500000014289359,0.0569999953536147,0.0449999989988722,70.84676374826877,79.32523869127674,81.56154023101455,-48.00000001002721,-58.30000015957908,-47.2000096578984,150.09999866631594,-146.0000001479902,2023-07-18 08:40:00,339.0,2.7,3.4,0.37,3.7,3.09,333.0,1013.0,17.9,19.1,14.2,99.0,99.0,2023_7_18_8:40:00,2023_7_18_8:40:00.png,2023-07-18 08:40:00,0.35,Low,green
100567.4,289.95,3.47,0.37,27.6,295.2,3.5,2.372,0.00100531,0.008999994,292.71103,0.007888882,0.03999992,292.80255,0.00344877,0.02599998,292.84433,-0.004769273,-0.007632433,292.79303,-0.074092,-0.0715498,292.742,0.001841252,-0.02392927,292.72308,-0.01199466,-0.03605729,292.60989,0.01254859,0.03374215,292.5918,292.48908,0.0090559671044088,0.0407704311875202,0.0262277138636462,0.0089999999137787,0.1029999919613589,0.0240000035762581,0.0380000004034171,0.035999997189036,83.62641394619946,78.8431702973098,82.44410408612671,-121.99999750464792,-136.00000508306923,-85.60001185077299,-108.39999438864652,69.60000462507759,2023-07-18 09:40:00,335.0,3.1,3.9,0.34,3.57,3.08,325.0,1013.4,17.8,19.1,14.7,99.0,99.0,2023_7_18_9:40:00,2023_7_18_9:40:00.png,2023-07-18 09:40:00,0.37,Low,green
100645.0,289.48,3.36,0.36,27.3,312.6,3.34,2.426,0.002733184,0.01799998,292.74384,0.008203045,0.04999993,292.85303,0.002813471,0.03099999,292.8685,0.004275814,0.01541809,292.75433,-0.02298147,-0.0009230302,292.68179,0.01879715,-0.01796294,292.69006,-0.04790528,-0.003013946,292.58817,-0.04519637,0.02362812,292.52033,292.43585,0.0182063059069723,0.0506683623899265,0.0311273994909298,0.016000002644084,0.0229999988719784,0.0260000011839634,0.0479999971080136,0.0509999991756009,81.36594936265863,80.6829903862133,84.8142049539909,74.50000268993843,-177.7000024506948,-43.699989313393225,-176.3999985119303,152.3999713614407,2023-07-18 10:40:00,335.0,2.7,3.4,0.34,3.57,3.27,335.0,1014.2,17.7,19.1,15.2,99.0,99.0,2023_7_18_10:40:00,2023_7_18_10:40:00.png,2023-07-18 10:40:00,0.36,Low,green
100705.8,289.86,3.18,0.33,29.6,58.05,3.14,2.25,0.001151917,0.01099999,292.86063,0.009990259,0.05399991,292.89203,0.002457423,0.01599998,292.93793,-0.004531622,-0.04979422,292.776,0.02877057,-0.01811779,292.64078,-0.02928696,0.03802991,292.64825,0.04975226,-0.01121216,292.53571,0.002751897,0.005331704,292.43631,292.43103,0.0110601398171537,0.0549162594765446,0.0161875967271651,0.0499999994335928,0.0340000001854264,0.048000000840101,0.0509999990879725,0.006000000386852,84.0217854481085,79.51849906058358,81.2682242088544,-95.1999919931313,-32.19999305929388,127.59998737494358,-12.700004351415089,62.70000541971041,2023-07-18 11:40:00,325.0,0.9,1.5,0.33,5.26,3.52,328.0,1014.5,17.8,19.1,14.8,99.0,99.0,2023_7_18_11:40:00,2023_7_18_11:40:00.png,2023-07-18 11:40:00,0.33,Low,green
100753.3,292.45,3.78,0.31,28.29,288.6,5.2,3.112,0.007470005,0.03999993,292.89676,0.008653342,0.07399995,292.89713,0.003267256,0.03599998,292.92432,-0.05831279,0.04555895,292.78564,-0.01783181,-0.03912834,292.63498,-0.05159806,-0.04581091,292.60068,0.01147915,-0.02332872,292.44394,-0.01795615,-0.001255609,292.42481,292.38068,0.0406914656249308,0.0745041806059999,0.0361479393848381,0.0739999959640985,0.0430000051050194,0.0689999947158816,0.0260000011838634,0.0179999965773158,79.4218377560079,83.33028694045568,84.81420477083547,141.9999967470895,-114.49999772852006,-138.3999946308063,-63.800006619629634,-176.00002325711856,2023-07-18 12:40:00,319.0,1.7,2.3,0.29,5.0,3.4,328.0,1015.1,17.9,19.1,15.0,99.0,99.0,2023_7_18_12:40:00,2023_7_18_12:40:00.png,2023-07-18 12:40:00,0.31,Low,green
100811.7,291.97,3.7,0.32,28.48,262.2,3.54,2.369,0.006644462,0.02699992,292.95981,0.009731947,0.04099988,292.95087,0.01498888,0.07599985,292.93399,0.0005130119,0.0139906,292.69858,0.01096824,-0.08932916,292.53973,-0.02193346,-0.03814346,292.57779,-0.04643041,-0.03800286,292.42651,-0.0432804,-0.06368521,292.4014,292.35861,0.0278054770733365,0.0421390668195821,0.0774638220311707,0.0140000024846262,0.090000006194462,0.0440000023675362,0.0600000028412307,0.0769999934863899,76.1746947847452,76.6470898358869,78.84316753574305,87.9000004625144,-83.00000106560908,-119.89999740231166,-140.69999278994516,-124.1999852153143,2023-07-18 13:40:00,276.0,1.9,2.8,0.26,4.76,3.36,331.0,1015.4,17.9,19.2,14.1,99.0,99.0,2023_7_18_13:40:00,2023_7_18_13:40:00.png,2023-07-18 13:40:00,0.32,Low,green
100749.3,292.68,1.6,0.09000001,24.0,150.5,2.82,1.926,0.007763218,0.03199991,293.42423,0.01308472,0.05099983,293.422,0.008159412,0.05499994,293.45932,0.008743796,0.01686849,293.42224,-0.001961474,0.02492294,293.42615,0.01789232,0.01746038,293.41556,0.02935527,0.006186127,293.25,-0.05303302,0.053033,292.95865,292.90183,0.0329281307353397,0.0526516149563078,0.05560188309931,0.0189999979834134,0.0250000063699247,0.024999999694536,0.0300000007338838,0.0750000019954693,76.36342696582862,75.61034068203044,81.56154023101455,62.59999654516795,94.49999105037293,44.29999384387356,11.90000251152718,135.0000108037955,2023-07-20 08:40:00,171.0,6.1,7.2,0.26,2.47,2.5,167.0,1013.8,20.4,19.9,19.4,99.0,99.0,2023_7_20_8:40:00,2023_7_20_8:40:00.png,2023-07-20 08:40:00,0.09000001,Low,green
100746.9,293.03,1.45,0.14,23.96,168.7,3.74,2.525,0.0113935,0.05099987,293.38556,0.009875064,0.04099988,293.37985,0.007585199,0.05299995,293.41699,0.06898126,0.0238869,293.38171,0.01664941,0.02849205,293.36456,0.00563526,0.008260982,293.38803,0.005979342,0.03651366,293.07291,-0.02126441,0.03852045,292.86981,292.78064,0.0522570433747155,0.0421723493419384,0.0535399845337304,0.0729999878273798,0.0329999964628876,0.0099999989435961,0.0369999986128184,0.0440000022823931,77.4067641850534,76.45790578437153,81.85530177187114,19.099997805245103,59.69999960047619,55.699999265262896,80.69999867664963,118.89997625158986,2023-07-20 09:40:00,162.0,6.3,7.5,0.36,2.86,2.68,155.0,1013.5,20.3,19.7,19.5,99.0,99.0,2023_7_20_9:40:00,2023_7_20_9:40:00.png,2023-07-20 09:40:00,0.14,Low,green
100720.4,291.65,2.42,0.15,24.23,129.7,4.4,2.868,0.002663371,0.01399998,293.33432,0.005173155,0.03899997,293.33017,0.003853687,0.04799999,293.37552,0.04538888,-0.02097261,293.34781,0.009389045,0.03578891,293.35162,-0.03325754,0.02880861,293.38184,0.01264228,0.05147012,293.29504,-0.07600948,0.01231088,293.0491,292.8674,0.0142510696119288,0.0393415707954693,0.0481544384609982,0.0500000079786643,0.0370000033108123,0.0439999997384511,0.0530000046831394,0.0769999923132775,79.22870315012611,82.44410408612671,85.40984439954076,-24.80000319498912,75.29999966345548,139.09997524749315,76.19999373137577,170.79997755439624,2023-07-20 10:40:00,170.0,6.6,8.1,0.44,3.23,2.91,161.0,1013.6,20.2,19.6,19.0,99.0,99.0,2023_7_20_10:40:00,2023_7_20_10:40:00.png,2023-07-20 10:40:00,0.15,Low,green
100650.0,293.14,1.57,0.16,24.09,188.4,3.54,2.343,0.003176496,0.01399996,293.31891,0.0213628,0.07999971,293.32013,0.00595157,0.03099994,293.35602,0.018,-7.86805e-10,293.31979,0.0185456,0.01523353,293.32739,0.08431102,0.01080048,293.38904,0.04002814,0.008874026,293.25986,-0.008139654,0.02679079,292.94833,292.71069,0.0143558004597311,0.0828029155520752,0.0315660809329967,0.018,0.0239999940754346,0.0849999909510042,0.0410000040159543,0.0280000070725672,77.21641182683483,75.04883000466657,79.13222062023577,-2.504478099988373e-06,39.400004460083935,7.299992809192951,12.500001373167484,106.89997973264364,2023-07-20 11:40:00,183.0,7.8,9.5,0.57,3.57,3.13,158.0,1012.6,20.3,19.6,17.9,99.0,99.0,2023_7_20_11:40:00,2023_7_20_11:40:00.png,2023-07-20 11:40:00,0.16,Low,green
100597.5,293.89,2.72,0.26,24.1,195.4,4.58,2.424,0.005033519,0.01399991,293.32388,0.007330375,0.02799991,293.31738,0.004808379,0.02899996,293.35101,0.01835524,-0.06443668,293.31433,0.05313706,-0.01767635,293.31726,0.01627188,-0.01480628,293.36957,0.02184524,-0.002604891,293.30762,-0.006489298,-0.072711,293.26343,292.9028,0.0148772912027512,0.0289435546823247,0.0293958872737197,0.0670000042155222,0.0560000044175542,0.0220000001402909,0.0219999992677154,0.0730000034899506,70.22449058732063,75.32922687466272,80.58564190645345,-74.10002561484133,-18.40000273508728,-42.3000162267649,-6.80000992459097,-95.10001104649405,2023-07-20 12:40:00,185.0,7.9,9.5,0.68,3.57,3.24,177.0,1012.3,20.3,19.5,18.6,99.0,99.0,2023_7_20_12:40:00,2023_7_20_12:40:00.png,2023-07-20 12:40:00,0.26,Low,green
100511.5,295.47,2.37,0.31,23.88,219.8,5.45,2.934,0.006632244,0.02499991,293.32227,0.01814267,0.06299974,293.31619,0.007546801,0.04599994,293.34793,0.0258171,0.003078505,293.31497,0.01451037,0.008857162,293.31543,0.00923668,-0.03789042,293.36832,-0.002455009,-0.03190569,293.31177,0.02994719,0.001779193,293.3197,293.10489,0.0258646894526811,0.0655600771414776,0.0466148976759276,0.0259999970277887,0.017000004595033,0.0390000023743435,0.0320000019307215,0.0299999952771221,75.14221028389944,73.93465352503142,80.68299174694519,6.80000482908222,31.39998367113256,-76.30001248863951,-94.39999991347676,3.4000039657716736,2023-07-20 13:40:00,179.0,7.2,8.5,0.78,4.17,3.44,170.0,1011.4,20.3,19.4,19.0,99.0,99.0,2023_7_20_13:40:00,2023_7_20_13:40:00.png,2023-07-20 13:40:00,0.31,Low,green
100410.4,295.97,2.75,0.37,23.82,234.7,6.36,3.877,0.01421568,0.04499978,293.28262,0.05969001,0.1199985,293.27576,0.02247458,0.07899968,293.31696,0.01940313,0.05571821,293.28168,0.06505383,0.06505382,293.28497,0.05136404,0.04144556,293.33667,0.01555138,0.003762274,293.27811,0.0357009,0.02739426,293.29657,293.27652,0.047191797570243,0.1340243906759143,0.0821343788329759,0.0590000032152626,0.0920000015992461,0.0659999927942056,0.0160000039236081,0.0449999971306399,72.46838451980734,63.55319299841947,74.11950353006279,70.80000330599565,44.99999559627896,38.90000303424697,13.599997302190545,37.49999589368652,2023-07-20 14:40:00,171.0,5.5,6.8,0.68,4.76,3.63,166.0,1010.7,20.2,19.3,19.1,99.0,99.0,2023_7_20_14:40:00,2023_7_20_14:40:00.png,2023-07-20 14:40:00,0.37,Low,green
100378.8,296.49,2.52,0.33,23.85,234.0,5.54,3.313,0.02155475,0.04999953,293.29047,0.04544121,0.09199887,293.28058,0.03332699,0.09499942,293.31787,0.02257718,0.05881556,293.28156,0.03479528,0.003779977,293.28287,0.02399054,0.01801261,293.31201,0.05709739,0.02662495,293.26636,0.05994308,0.04339156,293.24576,293.23285,0.0544477754162959,0.102609432546628,0.1006756080825762,0.0629999932925869,0.0349999962342702,0.0300000021417282,0.0629999992644015,0.0740000021562161,66.67917177339933,63.71374790288787,70.66848863913833,68.99999845852008,6.199999929170161,36.90000466735496,24.99999982059205,35.900004145659416,2023-07-20 15:40:00,163.0,5.5,6.6,0.72,4.35,3.57,166.0,1010.5,20.2,19.4,18.9,99.0,99.0,2023_7_20_15:40:00,2023_7_20_15:40:00.png,2023-07-20 15:40:00,0.33,Low,green
100332.9,296.69,2.36,0.33,23.74,222.4,4.6,2.111,0.01869242,0.04199958,293.32394,0.008482269,0.0179998,293.31787,0.0292028,0.09399954,293.34787,0.03637816,0.06899732,293.29108,0.04676905,-0.06366833,293.29852,0.03819043,-0.011895,293.33829,0.03885881,0.01593716,293.29529,0.04569858,0.04336634,293.29135,293.30115,0.0459714181381518,0.0198982835297007,0.098431280841263,0.0780000044369742,0.0790000017904518,0.0399999996073112,0.0420000021843059,0.0629999972937459,66.0079675648837,64.76819848587377,72.74156855787814,62.20000001316776,-53.6999929673006,-17.30000773186395,22.300000694372773,43.50000450626591,2023-07-20 16:40:00,148.0,4.8,6.1,0.68,4.55,3.56,170.0,1010.1,20.2,19.5,19.1,99.0,99.0,2023_7_20_16:40:00,2023_7_20_16:40:00.png,2023-07-20 16:40:00,0.33,Low,green
100265.4,296.8,2.24,0.35,23.29,259.0,5.27,2.334,0.04472046,0.1169991,293.39679,0.09610053,0.1379966,293.38864,0.0312431,0.1169996,293.39258,0.0595302,0.07145037,293.34488,0.1280073,0.03962486,293.3396,0.09661886,0.06419341,293.39233,0.0981132,0.08680322,293.34857,0.02578878,0.05083246,293.34805,293.35284,0.1252545765368339,0.1681617479626115,0.1210992885931622,0.0930000004579403,0.133999993967573,0.1159999913583087,0.1309999962465969,0.0570000014345613,69.08168936327168,55.14673131720428,75.04883066393485,50.20000188063336,17.199992425721607,33.59999707647589,41.499997763848896,63.099998962816215,2023-07-20 17:40:00,152.0,4.6,5.5,0.68,4.35,3.51,187.0,1009.6,20.5,19.6,19.3,99.0,99.0,2023_7_20_17:40:00,2023_7_20_17:40:00.png,2023-07-20 17:40:00,0.35,Low,green
100234.1,296.61,2.15,0.26,23.1,229.5,3.45,1.253,0.0885996,0.195998,293.49899,0.07743655,0.1879984,293.48679,0.02972992,0.1669997,293.51416,0.1166542,0.1291038,293.48105,0.1267283,0.1040958,293.48337,0.1011716,0.08163519,293.49701,0.05452322,0.06520904,293.44357,0.06784546,0.06506145,293.44669,293.45789,0.2150932475094464,0.2033219557216153,0.1696253752930156,0.1739999814714932,0.1639999926784449,0.1299999880495998,0.085000002452294,0.0939999931846492,65.67496740630881,67.61323490540612,79.90573880925041,47.900008554983664,39.400000217938704,38.90000000566091,50.10000022528666,43.799996937304144,2023-07-20 18:40:00,154.0,2.5,3.5,0.64,4.35,3.52,172.0,1009.4,20.5,19.6,19.5,99.0,99.0,2023_7_20_18:40:00,2023_7_20_18:40:00.png,2023-07-20 18:40:00,0.26,Low,green
